Date,Time,Lat,Long
09/13/03,11:52:34 PM,22.963,-63.253
09/13/03,11:54:34 PM,22.964,-63.261
09/13/03,11:56:34 PM,22.966,-63.269
09/13/03,11:58:34 PM,22.967,-63.277
09/14/03,12:00:35 AM,22.968,-63.285
09/14/03,12:02:35 AM,22.97,-63.293
09/14/03,12:04:35 AM,22.971,-63.3
09/14/03,12:06:34 AM,22.972,-63.308
09/14/03,12:08:34 AM,22.973,-63.316
09/14/03,12:10:34 AM,22.974,-63.324
09/14/03,12:12:34 AM,22.976,-63.332
09/14/03,12:14:35 AM,22.977,-63.34
09/14/03,12:16:35 AM,22.978,-63.348
09/14/03,12:18:35 AM,22.979,-63.356
09/14/03,12:20:35 AM,22.979,-63.364
09/14/03,12:22:34 AM,22.98,-63.372
09/14/03,12:24:34 AM,22.981,-63.38
09/14/03,12:26:34 AM,22.982,-63.388
09/14/03,12:28:34 AM,22.983,-63.396
09/14/03,12:30:35 AM,22.984,-63.404
09/14/03,12:32:35 AM,22.984,-63.412
09/14/03,12:34:35 AM,22.985,-63.42
09/14/03,12:36:34 AM,22.986,-63.429
09/14/03,12:38:34 AM,22.987,-63.437
09/14/03,12:40:34 AM,22.987,-63.445
09/14/03,12:42:34 AM,22.988,-63.453
09/14/03,12:44:35 AM,22.988,-63.461
09/14/03,12:46:35 AM,22.989,-63.469
09/14/03,12:48:35 AM,22.99,-63.477
09/14/03,12:50:35 AM,22.99,-63.485
09/14/03,12:52:34 AM,22.991,-63.493
09/14/03,12:54:34 AM,22.991,-63.501
09/14/03,12:56:34 AM,22.991,-63.509
09/14/03,12:58:34 AM,22.992,-63.517
09/14/03,01:00:35 AM,22.992,-63.526
09/14/03,01:02:35 AM,22.993,-63.534
09/14/03,01:04:35 AM,22.993,-63.542
09/14/03,01:06:34 AM,22.993,-63.55
09/14/03,01:08:34 AM,22.994,-63.558
09/14/03,01:10:34 AM,22.994,-63.566
09/14/03,01:12:34 AM,22.994,-63.574
09/14/03,01:14:35 AM,22.995,-63.582
09/14/03,01:16:35 AM,22.995,-63.59
09/14/03,01:18:35 AM,22.995,-63.598
09/14/03,01:20:35 AM,22.995,-63.607
09/14/03,01:22:34 AM,22.995,-63.615
09/14/03,01:24:34 AM,22.996,-63.623
09/14/03,01:26:34 AM,22.996,-63.631
09/14/03,01:28:34 AM,22.996,-63.639
09/14/03,01:30:35 AM,22.996,-63.647
09/14/03,01:32:35 AM,22.996,-63.655
09/14/03,01:34:35 AM,22.996,-63.663
09/14/03,01:36:34 AM,22.997,-63.671
09/14/03,01:38:34 AM,22.997,-63.679
09/14/03,01:40:34 AM,22.997,-63.687
09/14/03,01:42:34 AM,22.997,-63.695
09/14/03,01:44:35 AM,22.997,-63.704
09/14/03,01:46:35 AM,22.997,-63.712
09/14/03,01:48:35 AM,22.997,-63.72
09/14/03,01:50:35 AM,22.997,-63.728
09/14/03,01:52:34 AM,22.997,-63.736
09/14/03,01:54:34 AM,22.997,-63.744
09/14/03,01:56:34 AM,22.997,-63.752
09/14/03,01:58:34 AM,22.997,-63.76
09/14/03,02:00:35 AM,22.998,-63.768
09/14/03,02:02:35 AM,22.998,-63.776
09/14/03,02:04:35 AM,22.998,-63.784
09/14/03,02:06:34 AM,22.998,-63.792
09/14/03,02:08:34 AM,22.998,-63.8
09/14/03,02:10:34 AM,22.998,-63.808
09/14/03,02:12:34 AM,22.998,-63.816
09/14/03,02:14:35 AM,22.998,-63.824
09/14/03,02:16:35 AM,22.998,-63.832
09/14/03,02:18:35 AM,22.998,-63.84
09/14/03,02:20:35 AM,22.998,-63.847
09/14/03,02:22:34 AM,22.998,-63.855
09/14/03,02:24:34 AM,22.998,-63.863
09/14/03,02:26:34 AM,22.998,-63.871
09/14/03,02:28:34 AM,22.998,-63.879
09/14/03,02:30:35 AM,22.998,-63.887
09/14/03,02:32:35 AM,22.999,-63.895
09/14/03,02:34:35 AM,22.999,-63.903
09/14/03,02:36:34 AM,22.999,-63.91
09/14/03,02:38:34 AM,22.999,-63.918
09/14/03,02:40:34 AM,22.999,-63.926
09/14/03,02:42:34 AM,22.999,-63.934
09/14/03,02:44:35 AM,22.999,-63.941
09/14/03,02:46:35 AM,23,-63.949
09/14/03,02:48:35 AM,23,-63.957
09/14/03,02:50:35 AM,23,-63.965
09/14/03,02:52:34 AM,23,-63.972
09/14/03,02:54:34 AM,23,-63.98
09/14/03,02:56:34 AM,23.001,-63.988
09/14/03,02:58:34 AM,23.001,-63.995
09/14/03,03:00:35 AM,23.001,-64.003
09/14/03,03:02:35 AM,23.001,-64.011
09/14/03,03:04:35 AM,23.002,-64.018
09/14/03,03:06:34 AM,23.002,-64.026
09/14/03,03:08:34 AM,23.002,-64.033
09/14/03,03:10:34 AM,23.003,-64.041
09/14/03,03:12:34 AM,23.003,-64.048
09/14/03,03:14:35 AM,23.004,-64.056
09/14/03,03:16:35 AM,23.004,-64.063
09/14/03,03:18:35 AM,23.004,-64.071
09/14/03,03:20:35 AM,23.005,-64.078
09/14/03,03:22:34 AM,23.005,-64.086
09/14/03,03:24:34 AM,23.006,-64.093
09/14/03,03:26:34 AM,23.006,-64.101
09/14/03,03:28:34 AM,23.007,-64.108
09/14/03,03:30:35 AM,23.008,-64.115
09/14/03,03:32:35 AM,23.008,-64.123
09/14/03,03:34:35 AM,23.009,-64.13
09/14/03,03:36:34 AM,23.009,-64.137
09/14/03,03:38:34 AM,23.01,-64.144
09/14/03,03:40:34 AM,23.011,-64.152
09/14/03,03:42:34 AM,23.012,-64.159
09/14/03,03:44:35 AM,23.012,-64.166
09/14/03,03:46:35 AM,23.013,-64.173
09/14/03,03:48:35 AM,23.014,-64.18
09/14/03,03:50:35 AM,23.015,-64.187
09/14/03,03:52:34 AM,23.016,-64.195
09/14/03,03:54:34 AM,23.017,-64.202
09/14/03,03:56:34 AM,23.018,-64.209
09/14/03,03:58:34 AM,23.019,-64.216
09/14/03,04:00:35 AM,23.02,-64.223
09/14/03,04:02:35 AM,23.021,-64.23
09/14/03,04:04:35 AM,23.022,-64.237
09/14/03,04:06:34 AM,23.023,-64.244
09/14/03,04:08:34 AM,23.024,-64.25
09/14/03,04:10:34 AM,23.025,-64.257
09/14/03,04:12:34 AM,23.026,-64.264
09/14/03,04:14:35 AM,23.027,-64.271
09/14/03,04:16:35 AM,23.028,-64.278
09/14/03,04:18:35 AM,23.03,-64.285
09/14/03,04:20:35 AM,23.031,-64.292
09/14/03,04:22:34 AM,23.032,-64.298
09/14/03,04:24:34 AM,23.033,-64.305
09/14/03,04:26:34 AM,23.035,-64.312
09/14/03,04:28:34 AM,23.036,-64.319
09/14/03,04:30:35 AM,23.037,-64.325
09/14/03,04:32:35 AM,23.039,-64.332
09/14/03,04:34:35 AM,23.04,-64.339
09/14/03,04:36:34 AM,23.042,-64.345
09/14/03,04:38:34 AM,23.043,-64.352
09/14/03,04:40:34 AM,23.045,-64.359
09/14/03,04:42:34 AM,23.046,-64.365
09/14/03,04:44:35 AM,23.047,-64.372
09/14/03,04:46:35 AM,23.049,-64.378
09/14/03,04:48:35 AM,23.051,-64.385
09/14/03,04:50:35 AM,23.052,-64.392
09/14/03,04:52:34 AM,23.054,-64.398
09/14/03,04:54:34 AM,23.055,-64.405
09/14/03,04:56:34 AM,23.057,-64.411
09/14/03,04:58:34 AM,23.059,-64.418
09/14/03,05:00:35 AM,23.06,-64.424
09/14/03,05:02:35 AM,23.062,-64.431
09/14/03,05:04:35 AM,23.064,-64.437
09/14/03,05:06:34 AM,23.065,-64.443
09/14/03,05:08:34 AM,23.067,-64.45
09/14/03,05:10:34 AM,23.069,-64.456
09/14/03,05:12:34 AM,23.07,-64.463
09/14/03,05:14:35 AM,23.072,-64.469
09/14/03,05:16:35 AM,23.074,-64.475
09/14/03,05:18:35 AM,23.076,-64.482
09/14/03,05:20:35 AM,23.078,-64.488
09/14/03,05:22:34 AM,23.079,-64.494
09/14/03,05:24:34 AM,23.081,-64.501
09/14/03,05:26:34 AM,23.083,-64.507
09/14/03,05:28:34 AM,23.085,-64.513
09/14/03,05:30:35 AM,23.087,-64.519
09/14/03,05:32:35 AM,23.089,-64.526
09/14/03,05:34:35 AM,23.091,-64.532
09/14/03,05:36:34 AM,23.093,-64.538
09/14/03,05:38:34 AM,23.095,-64.544
09/14/03,05:40:34 AM,23.097,-64.551
09/14/03,05:42:34 AM,23.099,-64.557
09/14/03,05:43:56 AM,23.1,-64.561
09/14/03,05:45:56 AM,23.102,-64.567
09/14/03,05:47:56 AM,23.104,-64.573
09/14/03,05:49:55 AM,23.106,-64.579
09/14/03,05:51:55 AM,23.109,-64.585
09/14/03,05:53:55 AM,23.111,-64.592
09/14/03,05:55:55 AM,23.113,-64.598
09/14/03,05:57:56 AM,23.115,-64.604
09/14/03,05:59:56 AM,23.117,-64.61
09/14/03,06:01:56 AM,23.119,-64.616
09/14/03,06:03:56 AM,23.122,-64.622
09/14/03,06:05:55 AM,23.124,-64.628
09/14/03,06:07:55 AM,23.126,-64.634
09/14/03,06:09:55 AM,23.128,-64.64
09/14/03,06:11:56 AM,23.13,-64.646
09/14/03,06:13:56 AM,23.133,-64.652
09/14/03,06:15:56 AM,23.135,-64.658
09/14/03,06:17:56 AM,23.137,-64.664
09/14/03,06:19:55 AM,23.139,-64.67
09/14/03,06:21:55 AM,23.141,-64.677
09/14/03,06:23:55 AM,23.144,-64.683
09/14/03,06:25:55 AM,23.146,-64.689
09/14/03,06:27:56 AM,23.148,-64.695
09/14/03,06:29:56 AM,23.15,-64.701
09/14/03,06:31:56 AM,23.152,-64.707
09/14/03,06:33:56 AM,23.155,-64.713
09/14/03,06:35:55 AM,23.157,-64.719
09/14/03,06:37:55 AM,23.159,-64.725
09/14/03,06:39:55 AM,23.161,-64.731
09/14/03,06:41:56 AM,23.163,-64.737
09/14/03,06:43:56 AM,23.166,-64.743
09/14/03,06:45:56 AM,23.168,-64.749
09/14/03,06:47:56 AM,23.17,-64.755
09/14/03,06:49:55 AM,23.172,-64.761
09/14/03,06:51:55 AM,23.175,-64.766
09/14/03,06:53:55 AM,23.177,-64.772
09/14/03,06:55:55 AM,23.179,-64.778
09/14/03,06:57:56 AM,23.181,-64.784
09/14/03,06:59:56 AM,23.183,-64.79
09/14/03,07:01:56 AM,23.186,-64.796
09/14/03,07:03:56 AM,23.188,-64.802
09/14/03,07:05:55 AM,23.19,-64.808
09/14/03,07:07:55 AM,23.192,-64.814
09/14/03,07:09:55 AM,23.195,-64.82
09/14/03,07:11:56 AM,23.197,-64.826
09/14/03,07:13:56 AM,23.199,-64.832
09/14/03,07:15:56 AM,23.201,-64.838
09/14/03,07:17:56 AM,23.204,-64.844
09/14/03,07:19:55 AM,23.206,-64.85
09/14/03,07:21:55 AM,23.208,-64.856
09/14/03,07:23:55 AM,23.21,-64.862
09/14/03,07:25:22 AM,23.212,-64.866
09/14/03,07:27:22 AM,23.214,-64.872
09/14/03,07:29:22 AM,23.216,-64.878
09/14/03,07:31:21 AM,23.217,-64.884
09/14/03,07:33:21 AM,23.219,-64.89
09/14/03,07:35:21 AM,23.221,-64.896
09/14/03,07:37:21 AM,23.223,-64.903
09/14/03,07:39:22 AM,23.224,-64.909
09/14/03,07:41:22 AM,23.226,-64.915
09/14/03,07:43:22 AM,23.228,-64.921
09/14/03,07:45:22 AM,23.23,-64.927
09/14/03,07:47:21 AM,23.231,-64.933
09/14/03,07:49:21 AM,23.233,-64.939
09/14/03,07:51:21 AM,23.234,-64.945
09/14/03,07:53:22 AM,23.236,-64.951
09/14/03,07:55:22 AM,23.237,-64.958
09/14/03,07:57:22 AM,23.239,-64.964
09/14/03,07:59:22 AM,23.24,-64.97
09/14/03,08:01:21 AM,23.242,-64.976
09/14/03,08:03:21 AM,23.243,-64.982
09/14/03,08:05:21 AM,23.245,-64.988
09/14/03,08:07:21 AM,23.246,-64.995
09/14/03,08:09:22 AM,23.247,-65.001
09/14/03,08:11:22 AM,23.249,-65.007
09/14/03,08:13:22 AM,23.25,-65.013
09/14/03,08:15:22 AM,23.251,-65.019
09/14/03,08:17:21 AM,23.252,-65.025
09/14/03,08:19:21 AM,23.253,-65.032
09/14/03,08:21:21 AM,23.255,-65.038
09/14/03,08:23:22 AM,23.256,-65.044
09/14/03,08:25:22 AM,23.257,-65.05
09/14/03,08:27:22 AM,23.258,-65.057
09/14/03,08:29:22 AM,23.259,-65.063
09/14/03,08:31:21 AM,23.26,-65.069
09/14/03,08:33:21 AM,23.261,-65.075
09/14/03,08:35:21 AM,23.262,-65.081
09/14/03,08:37:21 AM,23.262,-65.088
09/14/03,08:39:22 AM,23.263,-65.094
09/14/03,08:41:22 AM,23.264,-65.1
09/14/03,08:43:22 AM,23.265,-65.107
09/14/03,08:45:22 AM,23.266,-65.113
09/14/03,08:47:21 AM,23.266,-65.119
09/14/03,08:49:21 AM,23.267,-65.125
09/14/03,08:51:21 AM,23.268,-65.132
09/14/03,08:53:22 AM,23.268,-65.138
09/14/03,08:55:22 AM,23.269,-65.144
09/14/03,08:57:22 AM,23.269,-65.151
09/14/03,08:59:22 AM,23.27,-65.157
09/14/03,09:01:21 AM,23.27,-65.163
09/14/03,09:03:21 AM,23.27,-65.17
09/14/03,09:05:21 AM,23.271,-65.176
09/14/03,09:07:21 AM,23.271,-65.182
09/14/03,09:09:22 AM,23.271,-65.189
09/14/03,09:11:22 AM,23.272,-65.195
09/14/03,09:13:22 AM,23.272,-65.201
09/14/03,09:15:22 AM,23.272,-65.208
09/14/03,09:17:21 AM,23.272,-65.214
09/14/03,09:19:21 AM,23.272,-65.221
09/14/03,09:21:21 AM,23.272,-65.227
09/14/03,09:23:22 AM,23.272,-65.233
09/14/03,09:25:22 AM,23.272,-65.24
09/14/03,09:27:22 AM,23.272,-65.246
09/14/03,09:29:22 AM,23.272,-65.253
09/14/03,09:31:21 AM,23.271,-65.259
09/14/03,09:33:21 AM,23.271,-65.266
09/14/03,09:35:21 AM,23.271,-65.272
09/14/03,09:37:21 AM,23.27,-65.279
09/14/03,09:39:22 AM,23.27,-65.285
09/14/03,09:41:22 AM,23.27,-65.292
09/14/03,09:43:22 AM,23.269,-65.298
09/14/03,09:45:22 AM,23.268,-65.305
09/14/03,09:47:21 AM,23.268,-65.311
09/14/03,09:49:21 AM,23.267,-65.318
09/14/03,09:51:21 AM,23.267,-65.324
09/14/03,09:53:22 AM,23.266,-65.331
09/14/03,09:55:22 AM,23.265,-65.337
09/14/03,09:57:22 AM,23.264,-65.344
09/14/03,09:59:22 AM,23.264,-65.35
09/14/03,10:01:21 AM,23.263,-65.357
09/14/03,10:03:21 AM,23.262,-65.364
09/14/03,10:05:21 AM,23.261,-65.37
09/14/03,10:07:21 AM,23.26,-65.377
09/14/03,10:09:22 AM,23.259,-65.383
09/14/03,10:11:22 AM,23.258,-65.39
09/14/03,10:13:22 AM,23.257,-65.396
09/14/03,10:15:22 AM,23.256,-65.403
09/14/03,10:17:21 AM,23.255,-65.41
09/14/03,10:19:21 AM,23.254,-65.416
09/14/03,10:21:21 AM,23.253,-65.423
09/14/03,10:23:22 AM,23.252,-65.43
09/14/03,10:25:22 AM,23.251,-65.436
09/14/03,10:27:22 AM,23.25,-65.443
09/14/03,10:29:22 AM,23.249,-65.45
09/14/03,10:31:21 AM,23.247,-65.456
09/14/03,10:33:21 AM,23.246,-65.463
09/14/03,10:35:21 AM,23.245,-65.47
09/14/03,10:37:21 AM,23.244,-65.476
09/14/03,10:39:22 AM,23.243,-65.483
09/14/03,10:41:22 AM,23.241,-65.49
09/14/03,10:43:22 AM,23.24,-65.496
09/14/03,10:45:22 AM,23.239,-65.503
09/14/03,10:47:21 AM,23.238,-65.51
09/14/03,10:49:21 AM,23.236,-65.516
09/14/03,10:51:21 AM,23.235,-65.523
09/14/03,10:53:22 AM,23.234,-65.53
09/14/03,10:55:22 AM,23.233,-65.537
09/14/03,10:57:22 AM,23.231,-65.543
09/14/03,10:59:22 AM,23.23,-65.55
09/14/03,11:01:21 AM,23.229,-65.557
09/14/03,11:03:21 AM,23.228,-65.563
09/14/03,11:05:21 AM,23.226,-65.57
09/14/03,11:07:21 AM,23.225,-65.577
09/14/03,11:09:22 AM,23.224,-65.584
09/14/03,11:11:22 AM,23.223,-65.59
09/14/03,11:13:22 AM,23.222,-65.597
09/14/03,11:15:22 AM,23.22,-65.604
09/14/03,11:17:21 AM,23.219,-65.611
09/14/03,11:19:21 AM,23.218,-65.618
09/14/03,11:21:21 AM,23.217,-65.624
09/14/03,11:23:22 AM,23.216,-65.631
09/14/03,11:25:22 AM,23.215,-65.638
09/14/03,11:27:22 AM,23.214,-65.645
09/14/03,11:29:22 AM,23.213,-65.651
09/14/03,11:31:21 AM,23.211,-65.658
09/14/03,11:33:21 AM,23.21,-65.665
09/14/03,11:35:21 AM,23.209,-65.672
09/14/03,11:37:21 AM,23.208,-65.678
09/14/03,11:39:22 AM,23.207,-65.685
09/14/03,11:41:22 AM,23.207,-65.692
09/14/03,11:43:22 AM,23.206,-65.699
09/14/03,11:45:22 AM,23.205,-65.706
09/14/03,11:47:21 AM,23.204,-65.712
09/14/03,11:49:21 AM,23.203,-65.719
09/14/03,11:51:21 AM,23.202,-65.726
09/14/03,11:53:22 AM,23.202,-65.733
09/14/03,11:55:22 AM,23.201,-65.74
09/14/03,11:57:22 AM,23.2,-65.746
09/14/03,11:59:22 AM,23.2,-65.753
09/14/03,12:01:21 PM,23.199,-65.76
09/14/03,12:03:21 PM,23.198,-65.767
09/14/03,12:05:21 PM,23.198,-65.774
09/14/03,12:07:21 PM,23.197,-65.78
09/14/03,12:09:22 PM,23.197,-65.787
09/14/03,12:11:22 PM,23.197,-65.794
09/14/03,12:13:22 PM,23.196,-65.801
09/14/03,12:15:22 PM,23.196,-65.808
09/14/03,12:17:21 PM,23.196,-65.814
09/14/03,12:19:21 PM,23.195,-65.821
09/14/03,12:21:21 PM,23.195,-65.828
09/14/03,12:23:22 PM,23.195,-65.835
09/14/03,12:25:22 PM,23.195,-65.842
09/14/03,12:27:22 PM,23.195,-65.848
09/14/03,12:29:22 PM,23.195,-65.855
09/14/03,12:31:21 PM,23.195,-65.862
09/14/03,12:33:21 PM,23.195,-65.869
09/14/03,12:35:21 PM,23.196,-65.876
09/14/03,12:37:21 PM,23.196,-65.882
09/14/03,12:39:22 PM,23.196,-65.889
09/14/03,12:41:22 PM,23.197,-65.896
09/14/03,12:43:22 PM,23.197,-65.903
09/14/03,12:45:22 PM,23.198,-65.91
09/14/03,12:47:21 PM,23.198,-65.916
09/14/03,12:49:21 PM,23.199,-65.923
09/14/03,12:51:21 PM,23.2,-65.93
09/14/03,12:53:22 PM,23.201,-65.937
09/14/03,12:55:22 PM,23.201,-65.944
09/14/03,12:57:22 PM,23.202,-65.95
09/14/03,12:59:22 PM,23.203,-65.957
09/14/03,01:01:21 PM,23.205,-65.964
09/14/03,01:03:21 PM,23.206,-65.971
09/14/03,01:05:21 PM,23.207,-65.977
09/14/03,01:07:21 PM,23.208,-65.984
09/14/03,01:09:22 PM,23.21,-65.991
09/14/03,01:11:22 PM,23.211,-65.998
09/14/03,01:13:22 PM,23.213,-66.004
09/14/03,01:15:22 PM,23.214,-66.011
09/14/03,01:17:21 PM,23.216,-66.018
09/14/03,01:19:21 PM,23.218,-66.025
09/14/03,01:21:21 PM,23.22,-66.031
09/14/03,01:23:22 PM,23.222,-66.038
09/14/03,01:25:22 PM,23.224,-66.045
09/14/03,01:27:22 PM,23.226,-66.052
09/14/03,01:29:22 PM,23.228,-66.058
09/14/03,01:31:21 PM,23.231,-66.065
09/14/03,01:33:21 PM,23.233,-66.072
09/14/03,01:35:21 PM,23.236,-66.079
09/14/03,01:37:21 PM,23.238,-66.085
09/14/03,01:39:22 PM,23.241,-66.092
09/14/03,01:41:22 PM,23.244,-66.099
09/14/03,01:43:22 PM,23.246,-66.105
09/14/03,01:45:22 PM,23.249,-66.112
09/14/03,01:47:21 PM,23.252,-66.119
09/14/03,01:49:21 PM,23.256,-66.126
09/14/03,01:51:21 PM,23.259,-66.132
09/14/03,01:53:22 PM,23.262,-66.139
09/14/03,01:55:22 PM,23.265,-66.146
09/14/03,01:57:22 PM,23.269,-66.152
09/14/03,01:59:22 PM,23.272,-66.159
09/14/03,02:01:21 PM,23.276,-66.166
09/14/03,02:03:21 PM,23.279,-66.172
09/14/03,02:05:21 PM,23.283,-66.179
09/14/03,02:07:21 PM,23.287,-66.186
09/14/03,02:09:22 PM,23.291,-66.192
09/14/03,02:11:22 PM,23.295,-66.199
09/14/03,02:13:22 PM,23.299,-66.206
09/14/03,02:15:22 PM,23.303,-66.212
09/14/03,02:17:21 PM,23.307,-66.219
09/14/03,02:19:21 PM,23.311,-66.226
09/14/03,02:21:21 PM,23.315,-66.232
09/14/03,02:23:22 PM,23.32,-66.239
09/14/03,02:25:22 PM,23.324,-66.246
09/14/03,02:27:22 PM,23.328,-66.252
09/14/03,02:29:22 PM,23.333,-66.259
09/14/03,02:31:21 PM,23.338,-66.265
09/14/03,02:33:21 PM,23.342,-66.272
09/14/03,02:35:21 PM,23.347,-66.279
09/14/03,02:37:21 PM,23.352,-66.285
09/14/03,02:39:22 PM,23.357,-66.292
09/14/03,02:41:22 PM,23.362,-66.299
09/14/03,02:43:22 PM,23.366,-66.305
09/14/03,02:45:22 PM,23.372,-66.312
09/14/03,02:47:21 PM,23.377,-66.318
09/14/03,02:49:21 PM,23.382,-66.325
09/14/03,02:51:21 PM,23.387,-66.332
09/14/03,02:53:22 PM,23.392,-66.338
09/14/03,02:55:22 PM,23.397,-66.345
09/14/03,02:57:22 PM,23.403,-66.351
09/14/03,02:59:22 PM,23.408,-66.358
09/14/03,03:01:21 PM,23.414,-66.365
09/14/03,03:03:21 PM,23.419,-66.371
09/14/03,03:05:21 PM,23.425,-66.378
09/14/03,03:07:21 PM,23.43,-66.384
09/14/03,03:09:22 PM,23.436,-66.391
09/14/03,03:11:22 PM,23.442,-66.398
09/14/03,03:13:22 PM,23.448,-66.404
09/14/03,03:15:22 PM,23.453,-66.411
09/14/03,03:17:21 PM,23.459,-66.417
09/14/03,03:19:21 PM,23.465,-66.424
09/14/03,03:21:21 PM,23.471,-66.431
09/14/03,03:23:22 PM,23.477,-66.437
09/14/03,03:25:22 PM,23.483,-66.444
09/14/03,03:27:22 PM,23.489,-66.45
09/14/03,03:29:22 PM,23.495,-66.457
09/14/03,03:31:21 PM,23.502,-66.463
09/14/03,03:33:21 PM,23.508,-66.47
09/14/03,03:35:21 PM,23.514,-66.477
09/14/03,03:37:21 PM,23.52,-66.483
09/14/03,03:39:22 PM,23.527,-66.49
09/14/03,03:41:22 PM,23.533,-66.496
09/14/03,03:43:22 PM,23.539,-66.503
09/14/03,03:45:22 PM,23.546,-66.509
09/14/03,03:47:21 PM,23.552,-66.516
09/14/03,03:49:21 PM,23.559,-66.522
09/14/03,03:51:21 PM,23.565,-66.529
09/14/03,03:53:22 PM,23.572,-66.535
09/14/03,03:55:22 PM,23.578,-66.542
09/14/03,03:57:22 PM,23.585,-66.549
09/14/03,03:59:22 PM,23.592,-66.555
09/14/03,04:01:22 PM,23.598,-66.562
09/14/03,04:03:22 PM,23.605,-66.568
09/14/03,04:05:22 PM,23.612,-66.575
09/14/03,04:07:22 PM,23.619,-66.581
09/14/03,04:09:22 PM,23.625,-66.588
09/14/03,04:11:22 PM,23.632,-66.594
09/14/03,04:13:22 PM,23.639,-66.601
09/14/03,04:15:22 PM,23.646,-66.607
09/14/03,04:17:21 PM,23.653,-66.614
09/14/03,04:19:21 PM,23.66,-66.621
09/14/03,04:21:21 PM,23.667,-66.627
09/14/03,04:23:21 PM,23.674,-66.634
09/14/03,04:25:21 PM,23.681,-66.64
09/14/03,04:27:21 PM,23.688,-66.647
09/14/03,04:29:21 PM,23.695,-66.653
09/14/03,04:31:22 PM,23.702,-66.66
09/14/03,04:33:22 PM,23.709,-66.666
09/14/03,04:35:22 PM,23.716,-66.673
09/14/03,04:37:22 PM,23.723,-66.679
09/14/03,04:39:22 PM,23.73,-66.686
09/14/03,04:41:22 PM,23.737,-66.692
09/14/03,04:42:45 PM,23.742,-66.697
09/14/03,04:44:45 PM,23.749,-66.704
09/14/03,04:46:45 PM,23.756,-66.71
09/14/03,04:48:45 PM,23.764,-66.717
09/14/03,04:50:45 PM,23.771,-66.723
09/14/03,04:52:46 PM,23.778,-66.73
09/14/03,04:54:46 PM,23.785,-66.736
09/14/03,04:56:46 PM,23.792,-66.743
09/14/03,04:58:46 PM,23.8,-66.749
09/14/03,05:00:46 PM,23.807,-66.756
09/14/03,05:02:46 PM,23.814,-66.762
09/14/03,05:04:46 PM,23.821,-66.769
09/14/03,05:06:45 PM,23.828,-66.775
09/14/03,05:08:45 PM,23.836,-66.782
09/14/03,05:10:45 PM,23.843,-66.788
09/14/03,05:12:45 PM,23.85,-66.795
09/14/03,05:14:45 PM,23.857,-66.801
09/14/03,05:15:34 PM,23.86,-66.804
09/14/03,05:17:34 PM,23.867,-66.812
09/14/03,05:19:33 PM,23.874,-66.821
09/14/03,05:21:33 PM,23.88,-66.83
09/14/03,05:23:33 PM,23.887,-66.839
09/14/03,05:25:33 PM,23.894,-66.849
09/14/03,05:27:33 PM,23.9,-66.859
09/14/03,05:29:33 PM,23.907,-66.87
09/14/03,05:31:33 PM,23.913,-66.88
09/14/03,05:33:34 PM,23.919,-66.891
09/14/03,05:35:34 PM,23.925,-66.902
09/14/03,05:37:34 PM,23.931,-66.913
09/14/03,05:39:34 PM,23.937,-66.924
09/14/03,05:41:34 PM,23.942,-66.935
09/14/03,05:43:34 PM,23.948,-66.946
09/14/03,05:45:34 PM,23.953,-66.957
09/14/03,05:47:34 PM,23.958,-66.967
09/14/03,05:49:33 PM,23.963,-66.978
09/14/03,05:51:33 PM,23.967,-66.987
09/14/03,05:53:33 PM,23.971,-66.997
09/14/03,05:55:33 PM,23.975,-67.006
09/14/03,05:57:33 PM,23.979,-67.015
09/14/03,05:59:33 PM,23.982,-67.023
09/14/03,06:01:33 PM,23.985,-67.031
09/14/03,06:03:34 PM,23.988,-67.037
09/14/03,06:05:34 PM,23.99,-67.044
09/14/03,06:07:34 PM,23.992,-67.049
09/14/03,06:09:34 PM,23.993,-67.054
09/14/03,06:11:34 PM,23.994,-67.058
09/14/03,06:13:34 PM,23.995,-67.061
09/14/03,06:15:34 PM,23.996,-67.064
09/14/03,06:17:34 PM,23.996,-67.066
09/14/03,06:19:33 PM,23.996,-67.067
09/14/03,06:21:33 PM,23.996,-67.069
09/14/03,06:23:33 PM,23.995,-67.069
09/14/03,06:25:33 PM,23.995,-67.069
09/14/03,06:27:28 PM,23.994,-67.069
09/14/03,06:29:28 PM,23.992,-67.067
09/14/03,06:31:28 PM,23.991,-67.066
09/14/03,06:33:28 PM,23.989,-67.064
09/14/03,06:35:29 PM,23.988,-67.062
09/14/03,06:37:29 PM,23.986,-67.061
09/14/03,06:39:29 PM,23.985,-67.059
09/14/03,06:41:29 PM,23.983,-67.058
09/14/03,06:43:29 PM,23.982,-67.056
09/14/03,06:45:29 PM,23.98,-67.054
09/14/03,06:47:07 PM,23.979,-67.053
09/14/03,06:49:07 PM,23.978,-67.056
09/14/03,06:51:07 PM,23.977,-67.06
09/14/03,06:53:08 PM,23.977,-67.065
09/14/03,06:55:08 PM,23.976,-67.072
09/14/03,06:57:08 PM,23.976,-67.081
09/14/03,06:59:08 PM,23.976,-67.091
09/14/03,07:01:08 PM,23.976,-67.103
09/14/03,07:03:08 PM,23.977,-67.117
09/14/03,07:05:08 PM,23.978,-67.133
09/14/03,07:07:07 PM,23.979,-67.15
09/14/03,07:09:07 PM,23.98,-67.169
09/14/03,07:10:30 PM,23.981,-67.182
09/14/03,07:12:30 PM,23.981,-67.192
